Judul,Jenis,User Aktif
"Kisah Pilu Anne Watanabe Kembali Viral Diselingkuhi Masahiro Higashide Saat Hamil ",Citizen6,1
"5 Cara Konsumsi Lidah Buaya untuk Turunkan Berat Badan Cocok untuk Menu Diet ",Citizen6,1
"Ini 4 Alasan Orang Suka Ngomongin Seseorang di Belakang ",Citizen6,1
"Kenali 3 Ciri-Ciri Pria Alfa Pesonanya Bikin Jatuh Hati ",Citizen6,1
"7 Tips Agar Pria Lebih Tahan Lama di Ranjang ",Citizen6,1
"8 Teknik Dasar dalam Permainan Basket Beserta Penjelasan Lengkapnya ",Citizen6,1
"8 Teknik Dasar dalam Permainan Basket Beserta Penjelasan Lengkapnya ",Citizen6,1
"Ladies 5 Cara Sederhana Ini Dapat Membuat Pria Bergairah Denganmu ",Citizen6,1
"Menurut Psikologi Ini 6 Alasan Seseorang Suka Pamer Kekayaan ",Citizen6,1
"Belum Punya Anak Amalkan Doa Ini Agar Cepat Diberi Keturunan ",Citizen6,1
"Bacaan Doa Zikir Pagi Petang Keutamaan dan Manfaatnya ",Citizen6,1
"Ladies Ketahui 5 Tanda Pria Tidak Lagi Peduli dengan Anda ",Citizen6,1
"Pengertian Fungsi Serta Cara Menghitung Median ",Citizen6,1
"Wanita Harus Tahu 4 Hal yang Bisa Buat Pria Ingin Putus ",Citizen6,1
"10 Manfaat yang Didapat Tubuh Jika Makan Tomat Setiap Hari ",Citizen6,1
"5 Zodiak yang Sulit Melupakan Mantan Selalu Mencari Celah untuk Balikan ",Citizen6,1
"Mengenal 7 Energi Cakra pada Tubuh Manusia Beserta Manfaatnya ",Citizen6,1
"Alasan Mengapa Wanita Memutuskan untuk Selingkuh ",Citizen6,1
"Mengenal Metode Diet Intermittent Fasting yang Dilakukan Banyak Selebritas ",Citizen6,1
"Ketahui Macam-Macam Tawaf dan Tata Cara Melakukannya Saat Ibadah Haji ",Citizen6,1
"Deretan Contoh Yel-Yel MPLS Kreatif dan Mudah Dihapalkan ",Citizen6,1
"Para Ibu Ini Loh Manfaat Konsumsi Telur Selama Masa Kehamilan ",Citizen6,1
"Diosetta Penulis Cerita Horor yang Penghasilannya Saingi Gaji dari Kantor ",Citizen6,1
"Lakukan Ini Sebagai Pertolongan Pertama Saat Alami Jari Terjepit ",Citizen6,1
"Sambut Maulid Nabi Muhammad SAW Inilah Kisah Kelahiran Rasulullah yang Wajib Umat Islam Ketahui ",Citizen6,1
"Ekspresi Sedih Bharada E saat Pertama Bicara ke Publik Usai Sidang ",Citizen6,1
"10 Bau Ini Tanda Kedatangan Makhluk Halus? ",Citizen6,1
"Ji Chang Wook Mau Gelar Fan Meeting di Jakarta Ini 4 Drakor Terbaiknya ",Citizen6,1
"Mengetahui Pentingnya Self Care Serta Cara yang Tepat Melakukannya ",Citizen6,1
"Wajah Glowing Tanpa Skincare Mahal Berikut 8 Tips Sederhana yang Bisa Kamu Coba ",Citizen6,1
"Netflix Rilis Serial Wednesday Ini 4 Film yang Wajib Ditonton Terlebih Dahulu ",Citizen6,1
"Berkenalan dengan Cho Gue Sung Pemain Timnas Korsel di Piala Dunia 2022 Qatar yang Memesona ",Citizen6,1
"Rilis Hari Ini Simak Sinopsis The Guardians of the Galaxy Holiday Special yang Tayang di Disney+ Hotstar ",Citizen6,1
"Selain Weak Hero Class 1 Berikut 3 Drakor Populer Dibintangi Park Ji Hoon ",Citizen6,1
"5 Pemain Sepak Bola Pencetak Gol Terbanyak Sepanjang Piala Dunia Kini Berlaga di Qatar ",Citizen6,1
"Kembali Berakting Kim Myung Soo Jadi Ahli Akuntan dalam Drakor Accounting Firm ",Citizen6,1
"Resmi! Bayern Munich Tolak Cristiano Ronaldo pada Bursa Transfer Pemain Januari 2023 ",Citizen6,1
"Selamatkan Asam Jawa di Kabupaten Kendal ",Citizen6,1
"6 Korban Cyberbullying yang Berakhir Bunuh Diri ",Citizen6,1
"Indonesia Negeriku Tercinta ",Citizen6,1
"10 Keuntungan dan Kelebihan Menjadi Blogger ",Citizen6,1
"Ini Perbedaan Koin dan Token Kripto Jangan Bingung Lagi Yah ",Crypto,1
"Mengenal Firo Jaringan Blockchain Pernah Dipakai saat Pemilihan di Thailand ",Crypto,1
"Investor Ini Prediksi Harga Bitcoin Bisa Sentuh Rp 39 Miliar pada 2023 ",Crypto,1
"Kronologi Bursa Kripto FTX Ajukan Status Bangkrut hingga CEO Sam Bankman-Fried Mundur ",Crypto,1
"Harga Kripto Hari Ini 30 November 2022: Bitcoin Cs Kembali Semringah ",Crypto,1
"3 Batu Akik yang Dipercaya Mengandung Kekuatan Magis ",Fashion,1
"Perpaduan Nano Spray dengan Kosmetik Bolehkah? ",Fashion,1
"6 Selebriti Indonesia yang Sukses Melakukan Operasi Plastik ",Fashion,1
"Zodiak Apa yang Cocok Gunakan Batu Akik? ",Fashion,1
"Jenis-Jenis Suntikan yang Diminati Wanita untuk Mempercantik Diri ",Fashion,1
"10 Gaya Rambut Pendek ala Selebriti Korea ",Fashion,1
"Cara Mudah Bedakan Cermin atau Kaca Dua Arah ",Fashion,1
"Bra Penuh Bling Bling Seragam Wajib Amel Alvi Saat Nge-DJ ",Fashion,1
"Bukan Sekadar Fashion Batik Punya Filosofi dan Makna Spiritual ",Fashion,1
"Gantengnya 5 Pangeran Arab yang Bikin Wanita Terpesona ",Fashion,1
"Teknologi Bantalan Super Empuk pada Sepatu Olahraga Stylish ",Fashion,1
"Deretan Top Model Androgini Indonesia Bikin Minder Cewek-Cowok ",Fashion,1
"Ini Jenis Sepatu yang Tepat dan Nyaman Dipakai Seharian ",Fashion,1
"5 Cara Mudah Membersihkan Pakaian Berbahan Beludru ",Fashion,1
"Buat Sendiri Sabun Cuci Wajah dengan Bahan Alami di Rumah ",Fashion,1
"Ketahui 4 Penyebab Paling Umum Warna Rambut Cepat Luntur ",Fashion,1
"Di Balik Misteri Angka 666 ",Global,1
"Penampakan di Foto Ini Bukti `Makhluk Mistis` Peri Nyata? ",Global,1
"Asal Usul Hubungan Seksual Terlacak Sejak 385 Juta Tahun Lalu ",Global,1
"8 Bukti Teori Relativitas Einstein dalam Kehidupan Nyata ",Global,1
"21-1-1793: 'Kutukan' dan Eksekusi Penggal Raja Prancis Louis XVI ",Global,1
"9-2-1994: Nelson Mandela Presiden Kulit Hitam Pertama Afsel ",Global,1
"19-2-1473: Copernicus dan Bantahan Teori Bumi Tak Bergerak ",Global,1
"Permainan Memanggil Hantu ala Meksiko Berani Coba? ",Global,1
"Menangkap Pesona Keindahan Kristal Es ",Global,1
"Ini 10 Tanda Anak yang Memiliki IQ Tinggi ",Global,1
"Mutiara Muncul dari Mulut Kerang Ini Prosesnya ",Global,1
"Kemlu: Bali Process Lahirkan Deklarasi Solusi Perdagangan Orang ",Global,1
"Terungkap 12 Istilah 'Rahasia' Pekerja Hotel ",Global,1
"Cara Cerdas Spanyol Tangani Anjing yang BAB Sembarangan ",Global,1
"10 Sosok Hebat yang Ikut Harumkan Nama Islam di Barat ",Global,1
"Ada Huruf Tersembunyi di Balik Warna-warna Ini Bisa Lihat? ",Global,1
"Teka-teki Pindahkan Tusuk Gigi dalam 3 Langkah Bisa? ",Global,1
"Cara Ini Bisa Selamatkan Anda dari Serangan 10 Hewan Buas ",Global,1
"2-8-1939: Surat Albert Einstein pada Presiden AS soal Bom Atom ",Global,1
"5 Eksperimen 'Si Jenius' Albert Einstein yang Mengubah Dunia ",Global,1
"Ada Penampakan Hantu Bocah Mata Hitam di Museum Inggris? ",Global,1
"Seks Bebas dan Gaji Minim Sisi Gelap Pekerja Kapal Pesiar Mewah ",Global,1
"6 Gangguan Pencernaan Misterius yang Kerap Didiagnosis Salah ",Global,1
"10 Desa Berhantu di Seluruh Dunia yang Buat Bulu Kuduk Merinding ",Global,1
"20 Buah dan Sayuran Ini Sama Sekali Tak Mengandung Kalori? ",Global,1
"Sebelum Dibunuh Ini Pengakuan Kim Jong-nam kepada Sahabatnya ",Global,1
"7 Skandal Keluarga Kerajaan Arab Saudi yang Gegerkan Dunia ",Global,1
"10 Penemuan Paling Gila dan Tak Berguna ",Global,1
"9 Hal Konyol yang Terjadi dalam Perang Dunia II ",Global,1
"Siapa Sangka 7 Harta Karun Ini Didapat di Halaman Belakang Rumah ",Global,1
"Kisah Sephak: Usia 13 Tahun Dijadikan PSK oleh Ibunya Sendiri ",Global,1
"6 Negara Ini Tak Lepas dari Konflik Meski Telah Lama Merdeka ",Global,1
"Ini 10 Gadis Anime Jepang Paling Seksi Setuju? ",Global,1
"Pemberontak Yaman Hukum Mati Pemerkosa Bocah 4 Tahun ",Global,1
"Ini 4 Pedang Paling Bersejarah dalam Sejarah Dunia ",Global,1
"10 Fakta Menakjubkan yang Jarang Diketahui Orang ",Global,1
"Ini 5 Negara dengan Kasus Pemerkosaan Tertinggi di Dunia? ",Global,1
"6 Ilmuwan Jenius Ini Dikenal Sebagai 'Orang Aneh' ",Global,1
"VIDEO: Kekar dan Berotot Kuli Bangunan Ini Bikin Warganet Salah Fokus ",Global,1
"6 Gempa Terdahsyat dalam Sejarah Dunia Nomor 3 Guncang Indonesia ",Global,1
"Perusahaan Ini Ciptakan Robot Seks Pria Lengkap dengan Penis ",Global,1
"Berharga Selangit Ini 10 Berlian Paling Mahal di Dunia ",Global,1
"Ngeri Ada Cacing Pita 28 Meter di Tubuh Orang Singapura Ini ",Global,1
"Terkuak Rahasia Lubang Kecil yang Ada di Atas Telinga Manusia ",Global,1
"15-3-1917: Kaisar Rusia Nicholas II Turun Takhta Secara Paksa ",Global,1
"Ini 5 Hal yang Akan Terjadi jika Bumi Berhenti Berputar ",Global,1
"Rendang Crispy Ternyata Bisa Diwujudkan Seperti Ini Penampakannya! ",Global,1
"Usia dan Kematian Manusia Bisa Diprediksi dengan Cara Ini? ",Global,1
"Fakta di Balik 5 Mitos Paling Terkenal Soal Laba-Laba ",Global,1
"Awas Ini 5 Kisah Horor terkait Efek Samping Obat Kuat Viagra ",Global,1
"Selain BJ Habibie Ini 4 Tokoh Genius Indonesia yang Inovasinya Diakui Dunia ",Global,1
"Jangan Bunuh Ular Ini 3 Risiko Berbahaya yang Mengintai Anda ",Global,1
"Jangan Bunuh Ular Ini 3 Risiko Berbahaya yang Mengintai Anda ",Global,1
"Cokelat Mahal Belum Tentu Enak Ini Tips Membedakannya ",Global,1
"Waspada Mungkin Ini 6 Pertanda Hantu Berkunjung ke Rumah Anda ",Global,1
"Sistem Periodik Unsur dan Sejarah Perkembangannya dari Waktu ke Waktu ",Global,1
"Contoh Rantai Makanan dan Penjelasan Lengkapnya Anak IPA Wajib Paham ",Global,1
"7 Suara Misterius yang Konon Menandakan Kehadiran Hantu Benarkah? ",Global,1
"Apa yang Membuat Orang Cenderung Merasa Bahagia Saat Jatuh Cinta? ",Global,1
"12 Negara dengan Jumlah Zona Waktu Terbanyak Indonesia Posisi Berapa? ",Global,1
"Ahli Saraf Kuak Cara Terbaik Menghapus Ingatan Buruk di Otak ",Global,1
"Kisah Imam Besar Ghana Hadiri Misa Katolik Demi Perdamaian dan Cinta ",Global,1
"5 Ramuan dari Dapur Ini Ternyata Bisa Jadi Penawar Racun Ular ",Global,1
"Mengenal Teori Big Bang Penyebab Terbentuknya Alam Semesta ",Global,1
"Bahas 5 Isu Sensitif KTT G20 Dianggap Rapat Paling Berisiko dalam Sejarah? ",Global,1
"Bisakah Dua Gempa California yang Berdekatan Memicu Erupsi Vulkanik? Ini Jawaban Ahli ",Global,1
"Makna di Balik 6 Simbol Jari di Sejumlah Negara ",Global,1
"3 Penyebab Terpisahnya Benua di Dunia pada 250 Juta Tahun Lalu ",Global,1
"6 Perang Paling Berdarah dan Mematikan dalam Sejarah Dunia ",Global,1
"Hati-hati Mungkin Ada 6 Masalah Ini Jika Perut Sering Terasa Kembung ",Global,1
"8 Makna Gestur yang Biasa Dilakukan Saat Bicara di Depan Umum ",Global,1
"Mengungkap Warna Pertama yang Muncul di Alam Semesta ",Global,1
"Perhatikan 5 Tanda Ini Menunjukkan Rumah Penuh Kutu Busuk ",Global,1
"Pernah Lihat Hantu? Ini 3 Penjelasan Sains Soal Penampakan Makhluk Halus ",Global,1
"4 Fakta Tentang Adolf Hitler yang Jarang Diketahui Banyak Orang ",Global,1
"1-2-1893: Thomas A. Edison Menunjukkan Alat Pemutar Film Pertama di Dunia ",Global,1
"Sakit Punggung Saat Bersin Ini Penjelasannya Secara Sains ",Global,1
"PM Muhyiddin Yassin Umumkan Kabinet Baru Malaysia Hari Ini ",Global,1
"Upaya Asia Tenggara Selamatkan Ekonomi di Tengah Pandemi Corona COVID-19 ",Global,1
"Ini Alasan Mengapa Tak Boleh Buka Payung di Dalam Rumah? ",Global,1
"Terbiasa Tidur Lebih dari 10 Jam Sehari? Mungkin 5 Hal Ini Jadi Penyebabnya ",Global,1
"12 Perilaku Anjing Ini Punya Arti Penting Pertanda Masalah Kesehatan ",Global,1
"8 Penyebab Utama Hubungan AS dan China Kian Memanas ",Global,1
"Di Tengah Penyelidikan Korupsi Eks Raja Spanyol Lari ke Abu Dhabi ",Global,1
"Konflik Agama Pecah Lagi di Irlandia Utara ",Global,1
"Ini 8 Buah Terpopuler di Dunia Mana Favoritmu? ",Global,1
"3 Cagar Biosfer Indonesia Kembali Diakui Dunia Salah Satunya Bunaken Tangkoko Minahasa ",Global,1
"Indonesia Masuk Daftar 5 Negara Produksi Kakao Terbesar Sedunia Asia Satu-Satunya ",Global,1
"Siapa Adam Boehler? Pendukung Normalisasi Israel yang Tawari Duit ke RI ",Global,1
"Waspada 7 Warna Kotoran Hewan Peliharaan Cerminan Masalah Kesehatannya ",Global,1
"Kenali 13 Pola Makan yang Membuat Berat Badan Naik Drastis ",Global,1
"6 Kemungkinan Asal Suara Bising Saat Malam Hari ",Global,1
"Mitos Kupu-Kupu Hinggap di Badan Tanda Hadirnya Malaikat hingga Arwah Seseorang ",Global,1
"6 Teori Konspirasi Terpopuler Sepanjang Sejarah Modern ",Global,1
